YEAR,MONTH,HOUR,WEEKDAY,LATITUDE,LONGITUDE,VISIBILITY,LIGHT,ACCLASS,INJURY,PEDESTRIAN,CYCLIST
2012,11,17,2,43.69164538,-79.30339029,Clear,Dark,Non-Fatal Injury,Major,1,0
2007,3,17,4,43.69324538,-79.35029029,Clear,Dusk,Fatal, ,1,0
2007,3,17,4,43.69324538,-79.35029029,Clear,Dusk,Fatal,None,1,0
2007,3,17,4,43.69324538,-79.35029029,Clear,Dusk,Fatal,Fatal,1,0
2009,12,17,0,43.78044538,-79.41229029,Rain,Daylight,Non-Fatal Injury,None,1,0
2009,12,17,0,43.78044538,-79.41229029,Rain,Daylight,Non-Fatal Injury,Major,1,0
2011,12,17,5,43.64744538,-79.37579029,Clear,"Dark, artificial",Non-Fatal Injury,Major,0,0
2015,4,17,5,43.77691611,-79.4131814,Clear,Daylight,Non-Fatal Injury,Major,0,0
2015,4,17,5,43.77691611,-79.4131814,Clear,Daylight,Non-Fatal Injury,None,0,0
2015,4,17,5,43.77691611,-79.4131814,Clear,Daylight,Non-Fatal Injury,Minor,0,0
2015,6,17,1,43.75229223,-79.59928522,Clear,Daylight,Non-Fatal Injury,None,1,0
2015,6,17,1,43.75229223,-79.59928522,Clear,Daylight,Non-Fatal Injury,None,1,0
2015,6,17,1,43.75229223,-79.59928522,Clear,Daylight,Non-Fatal Injury,Major,1,0
2008,11,17,5,43.72134538,-79.56779029,Clear,Daylight,Non-Fatal Injury,None,0,0
2008,11,17,5,43.72134538,-79.56779029,Clear,Daylight,Non-Fatal Injury,Minor,0,0
2008,11,17,5,43.72134538,-79.56779029,Clear,Daylight,Non-Fatal Injury,Major,0,0
2008,11,17,5,43.72134538,-79.56779029,Clear,Daylight,Non-Fatal Injury, ,0,0
2008,11,17,5,43.72134538,-79.56779029,Clear,Daylight,Non-Fatal Injury,Minor,0,0
2008,11,17,5,43.72134538,-79.56779029,Clear,Daylight,Non-Fatal Injury,None,0,0
2008,11,17,5,43.72134538,-79.56779029,Clear,Daylight,Non-Fatal Injury,Minor,0,0
2009,2,17,4,43.76234538,-79.41119029,Clear,Daylight,Non-Fatal Injury,None,1,0
2009,2,17,4,43.76234538,-79.41119029,Clear,Daylight,Non-Fatal Injury,Major,1,0
2016,3,16,6,43.62995871,-79.42554865,Clear,Daylight,Non-Fatal Injury,Minor,0,0
2016,3,16,6,43.62995871,-79.42554865,Clear,Daylight,Non-Fatal Injury,Minor,0,0
2016,3,16,6,43.62995871,-79.42554865,Clear,Daylight,Non-Fatal Injury,Minor,0,0
2007,8,16,0,43.77534538,-79.25299029,Clear,Daylight,Non-Fatal Injury, ,1,0
2011,11,17,4,43.66064538,-79.43169029,Clear,Daylight,Non-Fatal Injury,Major,0,1
2007,8,16,0,43.77534538,-79.25299029,Clear,Daylight,Non-Fatal Injury,None,1,0
2007,8,16,0,43.77534538,-79.25299029,Clear,Daylight,Non-Fatal Injury,Major,1,0
2015,12,17,5,43.66992911,-79.43153773,Clear,"Dusk, artificial",Non-Fatal Injury,Major,1,0
2012,3,17,5,43.77194538,-79.27569029,Clear,Daylight,Non-Fatal Injury,Major,0,0
2009,10,17,5,43.80862768,-79.31116114,Clear,Daylight,Non-Fatal Injury,None,0,0
2010,12,17,0,43.61114538,-79.48999029,Clear,Dark,Non-Fatal Injury,Minor,1,0
2008,7,16,2,43.77694538,-79.41489029,Clear,Daylight,Non-Fatal Injury,Major,0,0
2015,12,17,5,43.66992911,-79.43153773,Clear,"Dusk, artificial",Non-Fatal Injury,Major,1,0
2012,3,17,5,43.77194538,-79.27569029,Clear,Daylight,Non-Fatal Injury,None,0,0
2012,2,17,4,43.64644538,-79.37679029,Drifting Snow,"Dusk, artificial",Non-Fatal Injury,None,1,0
2009,10,17,5,43.80862768,-79.31116114,Clear,Daylight,Non-Fatal Injury,Major,0,0
2012,2,17,4,43.64644538,-79.37679029,Drifting Snow,"Dusk, artificial",Non-Fatal Injury,Major,1,0
2009,10,17,5,43.80862768,-79.31116114,Clear,Daylight,Non-Fatal Injury,Minimal,0,0
2016,9,17,1,43.66531714,-79.40995417,Clear,Daylight,Non-Fatal Injury,None,0,1
2013,7,17,1,43.78214538,-79.20699029,Clear,Daylight,Non-Fatal Injury,Major,0,0
2008,7,16,2,43.77694538,-79.41489029,Clear,Daylight,Non-Fatal Injury,None,0,0
2012,6,17,1,43.65984538,-79.43539029,Clear,Daylight,Non-Fatal Injury,None,0,1
2016,9,17,1,43.66531714,-79.40995417,Clear,Daylight,Non-Fatal Injury,Major,0,1
2013,7,17,1,43.78214538,-79.20699029,Clear,Daylight,Non-Fatal Injury,Major,0,0
2008,9,16,1,43.66864538,-79.49239029,Clear,Daylight,Non-Fatal Injury, ,1,0
2008,9,16,1,43.66864538,-79.49239029,Clear,Daylight,Non-Fatal Injury,None,1,0
2008,9,16,1,43.66864538,-79.49239029,Clear,Daylight,Non-Fatal Injury,Major,1,0
2009,11,16,3,43.75524538,-79.61509029,Clear,Daylight,Non-Fatal Injury,Minimal,0,0
2009,11,16,3,43.75524538,-79.61509029,Clear,Daylight,Non-Fatal Injury,Major,0,0
2009,11,16,3,43.75524538,-79.61509029,Clear,Daylight,Non-Fatal Injury, ,0,0
2009,11,16,3,43.75524538,-79.61509029,Clear,Daylight,Non-Fatal Injury,Minor,0,0
2009,11,16,3,43.75524538,-79.61509029,Clear,Daylight,Non-Fatal Injury,Minimal,0,0
2009,11,16,3,43.75524538,-79.61509029,Clear,Daylight,Non-Fatal Injury,Minor,0,0
2009,11,16,3,43.75524538,-79.61509029,Clear,Daylight,Non-Fatal Injury, ,0,0
2010,6,17,6,43.63594538,-79.47299029,Clear,Daylight,Non-Fatal Injury, ,0,0
2011,7,16,4,43.67974538,-79.34059029,Clear,Daylight,Non-Fatal Injury,None,0,1
2011,7,16,4,43.67974538,-79.34059029,Clear,Daylight,Non-Fatal Injury,Major,0,1
2011,11,16,2,43.65694538,-79.39079029,Clear,Dusk,Non-Fatal Injury, ,1,0
2011,11,16,2,43.65694538,-79.39079029,Clear,Dusk,Non-Fatal Injury,None,1,0
2011,11,16,2,43.65694538,-79.39079029,Clear,Dusk,Non-Fatal Injury,Major,1,0
2012,3,16,3,43.68744538,-79.30499029,Clear,Daylight,Non-Fatal Injury,None,1,0
2012,3,16,3,43.68744538,-79.30499029,Clear,Daylight,Non-Fatal Injury,Major,1,0
2014,9,16,0,43.72364386,-79.61992274,Rain,Daylight,Non-Fatal Injury,Major,0,0
2014,9,16,0,43.72364386,-79.61992274,Rain,Daylight,Non-Fatal Injury,Minor,0,0
2007,12,16,0,43.71104538,-79.50599029,Clear,Daylight,Non-Fatal Injury, ,0,0
2007,12,16,0,43.71104538,-79.50599029,Clear,Daylight,Non-Fatal Injury,None,0,0
2007,12,16,0,43.71104538,-79.50599029,Clear,Daylight,Non-Fatal Injury,None,0,0
2007,12,16,0,43.71104538,-79.50599029,Clear,Daylight,Non-Fatal Injury,Major,0,0
2007,12,16,0,43.71104538,-79.50599029,Clear,Daylight,Non-Fatal Injury,None,0,0
2007,12,16,0,43.71104538,-79.50599029,Clear,Daylight,Non-Fatal Injury,Minor,0,0
2007,12,16,0,43.71104538,-79.50599029,Clear,Daylight,Non-Fatal Injury,Minor,0,0
2007,12,16,0,43.71104538,-79.50599029,Clear,Daylight,Non-Fatal Injury,None,0,0
2013,10,16,2,43.69260367,-79.30236445,Clear,Daylight,Non-Fatal Injury,None,1,0
2013,10,16,2,43.69260367,-79.30236445,Clear,Daylight,Non-Fatal Injury,None,1,0
2013,10,16,2,43.69260367,-79.30236445,Clear,Daylight,Non-Fatal Injury,None,1,0
2013,10,16,2,43.69260367,-79.30236445,Clear,Daylight,Non-Fatal Injury,Major,1,0
2017,3,16,2,43.79833563,-79.27332697,Clear,Daylight,Non-Fatal Injury,Minimal,0,0
2017,3,16,2,43.79833563,-79.27332697,Clear,Daylight,Non-Fatal Injury,Major,0,0
2017,3,16,2,43.79833563,-79.27332697,Clear,Daylight,Non-Fatal Injury,Minimal,0,0
2017,3,16,2,43.79833563,-79.27332697,Clear,Daylight,Non-Fatal Injury,None,0,0
2008,8,16,3,43.69124538,-79.44099029,Clear,Daylight,Non-Fatal Injury, ,1,0
2008,8,16,3,43.69124538,-79.44099029,Clear,Daylight,Non-Fatal Injury, ,1,0
2008,8,16,3,43.69124538,-79.44099029,Clear,Daylight,Non-Fatal Injury, ,1,0
2008,8,16,3,43.69124538,-79.44099029,Clear,Daylight,Non-Fatal Injury,None,1,0
2008,8,16,3,43.69124538,-79.44099029,Clear,Daylight,Non-Fatal Injury,Major,1,0
2010,6,16,3,43.64844538,-79.39759029,Clear,Daylight,Non-Fatal Injury,Major,0,0
2010,6,16,3,43.64844538,-79.39759029,Clear,Daylight,Non-Fatal Injury,None,0,0
2011,10,16,6,43.69494538,-79.47489029,Clear,Daylight,Non-Fatal Injury,None,1,0
2011,10,16,6,43.69494538,-79.47489029,Clear,Daylight,Non-Fatal Injury,Major,1,0
2017,4,16,6,43.68660738,-79.56860729,Clear,Daylight,Non-Fatal Injury,None,0,0
2017,4,16,6,43.68660738,-79.56860729,Clear,Daylight,Non-Fatal Injury,Major,0,0
2017,7,16,2,43.76579238,-79.28104029,Clear,Daylight,Non-Fatal Injury,None,0,0
2017,7,16,2,43.76579238,-79.28104029,Clear,Daylight,Non-Fatal Injury,Major,0,0
2007,7,17,5,43.67264538,-79.42319029,Clear,Daylight,Non-Fatal Injury,None,1,0
2007,7,17,5,43.67264538,-79.42319029,Clear,Daylight,Non-Fatal Injury,Major,1,0
2007,11,17,4,43.74384538,-79.30179029,Clear,Dusk,Non-Fatal Injury,None,1,0
2007,11,17,4,43.74384538,-79.30179029,Clear,Dusk,Non-Fatal Injury,Major,1,0
2007,12,17,0,43.70594538,-79.48749029,Clear,Dark,Non-Fatal Injury,None,0,0
2007,12,17,0,43.70594538,-79.48749029,Clear,Dark,Non-Fatal Injury, ,0,0
2007,12,17,0,43.70594538,-79.48749029,Clear,Dark,Non-Fatal Injury,Major,0,0
2008,3,17,4,43.77094538,-79.32479029,Snow,Daylight,Non-Fatal Injury,None,0,0
2008,3,17,4,43.77094538,-79.32479029,Snow,Daylight,Non-Fatal Injury,Major,0,0
2008,4,17,0,43.65554538,-79.43049029,Clear,Daylight,Non-Fatal Injury, ,0,1
2008,4,17,0,43.65554538,-79.43049029,Clear,Daylight,Non-Fatal Injury,None,0,1
2008,4,17,0,43.65554538,-79.43049029,Clear,Daylight,Non-Fatal Injury,Major,0,1
2009,1,17,5,43.68834538,-79.48289029,Clear,Dusk,Non-Fatal Injury,Major,0,0
2009,1,17,5,43.68834538,-79.48289029,Clear,Dusk,Non-Fatal Injury, ,0,0
2009,1,17,5,43.68834538,-79.48289029,Clear,Dusk,Non-Fatal Injury,None,0,0
2009,9,17,4,43.69774538,-79.32949029,Clear,Daylight,Non-Fatal Injury,Minor,0,0
2009,9,17,4,43.69774538,-79.32949029,Clear,Daylight,Non-Fatal Injury,Major,0,0
2009,9,17,4,43.69774538,-79.32949029,Clear,Daylight,Non-Fatal Injury,Minor,0,0
2009,11,17,0,43.72664538,-79.43139029,Clear,Dusk,Non-Fatal Injury,None,1,0
2009,11,17,0,43.72664538,-79.43139029,Clear,Dusk,Non-Fatal Injury,Major,1,0
2009,12,17,1,43.68584538,-79.33939029,Clear,Daylight,Non-Fatal Injury,Major,0,1
2010,3,17,0,43.79891165,-79.14622126,Clear,Daylight,Non-Fatal Injury, ,0,0
2010,3,17,0,43.79891165,-79.14622126,Clear,Daylight,Non-Fatal Injury,Major,0,0
2010,3,17,0,43.79891165,-79.14622126,Clear,Daylight,Non-Fatal Injury,None,0,0
2010,3,17,0,43.79891165,-79.14622126,Clear,Daylight,Non-Fatal Injury, ,0,0
2010,3,17,0,43.79891165,-79.14622126,Clear,Daylight,Non-Fatal Injury,Minimal,0,0
2010,3,17,0,43.79891165,-79.14622126,Clear,Daylight,Non-Fatal Injury, ,0,0
2010,3,17,0,43.79891165,-79.14622126,Clear,Daylight,Non-Fatal Injury, ,0,0
2010,5,17,5,43.72084538,-79.24149029,Clear,Daylight,Non-Fatal Injury,None,1,0
2010,5,17,5,43.72084538,-79.24149029,Clear,Daylight,Non-Fatal Injury,Major,1,0
2010,5,17,2,43.69004538,-79.29319029,Rain,Daylight,Non-Fatal Injury,Major,0,0
2010,5,17,2,43.69004538,-79.29319029,Rain,Daylight,Non-Fatal Injury,Major,0,0
2010,5,17,2,43.69004538,-79.29319029,Rain,Daylight,Non-Fatal Injury,Major,0,0
2010,6,17,4,43.75634538,-79.59959029,Clear,Daylight,Non-Fatal Injury,None,1,0
2010,6,17,4,43.75634538,-79.59959029,Clear,Daylight,Non-Fatal Injury,Major,1,0
2007,12,17,3,43.64964538,-79.45039029,Clear,Dark,Non-Fatal Injury,None,1,0
2014,4,17,1,43.64853247,-79.3719369,Clear,Daylight,Non-Fatal Injury,None,1,0
2012,6,17,1,43.65984538,-79.43539029,Clear,Daylight,Non-Fatal Injury,None,0,1
2007,12,17,3,43.64964538,-79.45039029,Clear,Dark,Non-Fatal Injury,Major,1,0
2014,4,17,1,43.64853247,-79.3719369,Clear,Daylight,Non-Fatal Injury,Major,1,0
2010,6,17,6,43.63594538,-79.47299029,Clear,Daylight,Non-Fatal Injury,None,0,0
2012,6,17,1,43.65984538,-79.43539029,Clear,Daylight,Non-Fatal Injury, ,0,1
2008,8,17,3,43.67634538,-79.55439029,Clear,Daylight,Non-Fatal Injury,Minimal,0,0
2014,12,17,0,43.69816168,-79.38647089,Clear,"Dark, artificial",Non-Fatal Injury,None,1,0
2010,6,17,6,43.63594538,-79.47299029,Clear,Daylight,Non-Fatal Injury,Minimal,0,0
2010,6,17,6,43.63594538,-79.47299029,Clear,Daylight,Non-Fatal Injury,Minimal,0,0
2010,6,17,6,43.63594538,-79.47299029,Clear,Daylight,Non-Fatal Injury,Minimal,0,0
2010,6,17,6,43.63594538,-79.47299029,Clear,Daylight,Non-Fatal Injury,Minimal,0,0
2010,6,17,6,43.63594538,-79.47299029,Clear,Daylight,Non-Fatal Injury,Minimal,0,0
2010,6,17,6,43.63594538,-79.47299029,Clear,Daylight,Non-Fatal Injury,Major,0,0
2010,6,17,6,43.63594538,-79.47299029,Clear,Daylight,Non-Fatal Injury, ,0,0
2010,6,17,6,43.63594538,-79.47299029,Clear,Daylight,Non-Fatal Injury,None,0,0
2011,6,17,2,43.75594538,-79.52429029,Clear,Daylight,Non-Fatal Injury,None,0,1
2011,6,17,2,43.75594538,-79.52429029,Clear,Daylight,Non-Fatal Injury,Major,0,1
2011,12,17,2,43.72034538,-79.42439029,Rain,Dark,Non-Fatal Injury,None,1,0
2011,12,17,2,43.72034538,-79.42439029,Rain,Dark,Non-Fatal Injury,Major,1,0
2013,8,17,2,43.73558005,-79.4478036,Clear,Daylight,Non-Fatal Injury,None,1,0
2013,8,17,2,43.73558005,-79.4478036,Clear,Daylight,Non-Fatal Injury,Major,1,0
2013,10,17,3,43.71744879,-79.29961024,Clear,Daylight,Non-Fatal Injury,None,1,0
2013,10,17,3,43.71744879,-79.29961024,Clear,Daylight,Non-Fatal Injury,Major,1,0
2015,10,17,5,43.60425528,-79.53372584,Clear,Daylight,Non-Fatal Injury,None,0,0
2015,10,17,5,43.60425528,-79.53372584,Clear,Daylight,Non-Fatal Injury,Minor,0,0
2015,10,17,5,43.60425528,-79.53372584,Clear,Daylight,Non-Fatal Injury,Major,0,0
2015,10,17,5,43.60425528,-79.53372584,Clear,Daylight,Non-Fatal Injury,None,0,0
2015,10,17,5,43.60425528,-79.53372584,Clear,Daylight,Non-Fatal Injury,Minimal,0,0
2015,10,17,5,43.60425528,-79.53372584,Clear,Daylight,Non-Fatal Injury,None,0,0
2015,10,17,5,43.60425528,-79.53372584,Clear,Daylight,Non-Fatal Injury,None,0,0
2015,11,17,2,43.7437168,-79.21914301,Rain,"Dark, artificial",Fatal,None,1,0
2015,11,17,2,43.7437168,-79.21914301,Rain,"Dark, artificial",Fatal,None,1,0
2015,11,17,2,43.7437168,-79.21914301,Rain,"Dark, artificial",Fatal,Fatal,1,0
2016,7,17,1,43.60227926,-79.51075373,Clear,Daylight,Fatal,Fatal,0,0
2007,9,17,0,43.67384538,-79.41089029,Clear,Daylight,Non-Fatal Injury,None,0,0
2007,9,17,0,43.67384538,-79.41089029,Clear,Daylight,Non-Fatal Injury,None,0,0
2007,9,17,0,43.67384538,-79.41089029,Clear,Daylight,Non-Fatal Injury,Major,0,0
2007,9,17,0,43.67384538,-79.41089029,Clear,Daylight,Non-Fatal Injury,None,0,0
2010,9,17,4,43.68214538,-79.34609029,Clear,Daylight,Non-Fatal Injury,Major,0,0
2010,9,17,4,43.68214538,-79.34609029,Clear,Daylight,Non-Fatal Injury,None,0,0
2010,9,17,4,43.68214538,-79.34609029,Clear,Daylight,Non-Fatal Injury, ,0,0
2012,7,17,6,43.65494538,-79.33739029,Clear,Daylight,Non-Fatal Injury,Minor,0,0
2012,7,17,6,43.65494538,-79.33739029,Clear,Daylight,Non-Fatal Injury,Major,0,0
2012,7,17,6,43.65494538,-79.33739029,Clear,Daylight,Non-Fatal Injury,Major,0,0
2012,7,17,6,43.65494538,-79.33739029,Clear,Daylight,Non-Fatal Injury,Minimal,0,0
2008,11,17,2,43.79484538,-79.31499029,Rain,Dark,Fatal,None,1,0
2008,11,17,2,43.79484538,-79.31499029,Rain,Dark,Fatal,None,1,0
2008,11,17,2,43.79484538,-79.31499029,Rain,Dark,Fatal,None,1,0
2008,11,17,2,43.79484538,-79.31499029,Rain,Dark,Fatal,Fatal,1,0
2015,7,17,4,43.78433951,-79.39468775,Clear,Daylight,Non-Fatal Injury,None,0,0
2015,7,17,4,43.78433951,-79.39468775,Clear,Daylight,Non-Fatal Injury,Major,0,0
2015,7,17,4,43.78433951,-79.39468775,Clear,Daylight,Non-Fatal Injury,None,0,0
2007,1,17,0,43.70064538,-79.60769029,Freezing Rain,Dark,Non-Fatal Injury,Major,0,0
2007,1,17,0,43.70064538,-79.60769029,Freezing Rain,Dark,Non-Fatal Injury,None,0,0
2007,1,17,0,43.70064538,-79.60769029,Freezing Rain,Dark,Non-Fatal Injury,None,0,0
2007,1,17,0,43.70064538,-79.60769029,Freezing Rain,Dark,Non-Fatal Injury,None,0,0
2007,6,17,4,43.63694538,-79.55669029,Clear,Daylight,Non-Fatal Injury,None,0,0
2007,6,17,4,43.63694538,-79.55669029,Clear,Daylight,Non-Fatal Injury,Major,0,0
2007,6,17,4,43.63694538,-79.55669029,Clear,Daylight,Non-Fatal Injury,Minor,0,0
2009,9,17,2,43.73124538,-79.43249029,Clear,Daylight,Non-Fatal Injury,None,1,0
2009,9,17,2,43.73124538,-79.43249029,Clear,Daylight,Non-Fatal Injury,Major,1,0
2010,8,17,3,43.65784538,-79.42269029,Clear,Daylight,Non-Fatal Injury,None,1,0
2010,8,17,3,43.65784538,-79.42269029,Clear,Daylight,Non-Fatal Injury,Major,1,0
2010,9,17,3,43.81004538,-79.22049029,Clear,Daylight,Non-Fatal Injury,Minimal,0,0
2010,9,17,3,43.81004538,-79.22049029,Clear,Daylight,Non-Fatal Injury,Major,0,0
2010,9,17,3,43.81004538,-79.22049029,Clear,Daylight,Non-Fatal Injury,Major,0,0
2012,12,17,6,43.65633734,-79.38895808,Clear,"Dark, artificial",Non-Fatal Injury,Major,0,0
2012,12,17,6,43.65633734,-79.38895808,Clear,"Dark, artificial",Non-Fatal Injury, ,0,0
2012,12,17,6,43.65633734,-79.38895808,Clear,"Dark, artificial",Non-Fatal Injury,None,0,0
2012,12,17,6,43.65633734,-79.38895808,Clear,"Dark, artificial",Non-Fatal Injury,None,0,0
2013,3,17,1,43.79364538,-79.32899029,Clear,Daylight,Non-Fatal Injury,Minor,0,0
2013,3,17,1,43.79364538,-79.32899029,Clear,Daylight,Non-Fatal Injury,Major,0,0
2013,7,17,0,43.80144461,-79.26379023,Rain,Daylight,Fatal, ,1,0
2013,7,17,0,43.80144461,-79.26379023,Rain,Daylight,Fatal,None,1,0
2013,7,17,0,43.80144461,-79.26379023,Rain,Daylight,Fatal,Fatal,1,0
2014,3,17,0,43.72788962,-79.417904,Clear,Daylight,Non-Fatal Injury,None,1,0
2014,3,17,0,43.72788962,-79.417904,Clear,Daylight,Non-Fatal Injury,Major,1,0
2015,4,17,2,43.7572666,-79.55305109,Clear,Daylight,Non-Fatal Injury,None,0,0
2015,4,17,2,43.7572666,-79.55305109,Clear,Daylight,Non-Fatal Injury,Major,0,0
2015,8,17,4,43.74827917,-79.48276911,Clear,Daylight,Non-Fatal Injury,None,1,0
2015,8,17,4,43.74827917,-79.48276911,Clear,Daylight,Non-Fatal Injury,Major,1,0
2015,9,17,2,43.65351446,-79.34077845,Clear,Daylight,Non-Fatal Injury,None,0,1
2015,9,17,2,43.65351446,-79.34077845,Clear,Daylight,Non-Fatal Injury,Major,0,1
2015,9,17,2,43.65351446,-79.34077845,Clear,Daylight,Non-Fatal Injury,None,0,1
2015,11,17,0,43.72661551,-79.43141566,Clear,"Dark, artificial",Fatal,None,1,0
2015,11,17,0,43.72661551,-79.43141566,Clear,"Dark, artificial",Fatal,Fatal,1,0
2009,11,17,0,43.71894538,-79.43099029,Clear,Dark,Non-Fatal Injury,None,1,0
2009,11,17,0,43.71894538,-79.43099029,Clear,Dark,Non-Fatal Injury,Major,1,0
2011,10,17,1,43.71484538,-79.56819029,Clear,Daylight,Non-Fatal Injury,Major,0,0
2011,10,17,1,43.71484538,-79.56819029,Clear,Daylight,Non-Fatal Injury,Major,0,0
2014,7,17,0,43.7719837,-79.41356287,Clear,Daylight,Non-Fatal Injury,None,0,1
2014,7,17,0,43.7719837,-79.41356287,Clear,Daylight,Non-Fatal Injury,Major,0,1
2014,7,17,0,43.7719837,-79.41356287,Clear,Daylight,Non-Fatal Injury,None,0,1
2014,7,17,0,43.7719837,-79.41356287,Clear,Daylight,Non-Fatal Injury,None,0,1
2008,8,17,3,43.67634538,-79.55439029,Clear,Daylight,Non-Fatal Injury, ,0,0
2014,12,17,0,43.69816168,-79.38647089,Clear,"Dark, artificial",Non-Fatal Injury,Major,1,0
2008,8,17,3,43.67634538,-79.55439029,Clear,Daylight,Non-Fatal Injury,None,0,0
2015,9,17,2,43.74563559,-79.21995173,Clear,Daylight,Non-Fatal Injury,None,0,0
2008,8,17,3,43.67634538,-79.55439029,Clear,Daylight,Non-Fatal Injury,None,0,0
2015,9,17,2,43.74563559,-79.21995173,Clear,Daylight,Non-Fatal Injury,Minimal,0,0
2015,9,17,2,43.74563559,-79.21995173,Clear,Daylight,Non-Fatal Injury,Major,0,0
2015,9,17,2,43.74563559,-79.21995173,Clear,Daylight,Non-Fatal Injury,Minimal,0,0
2015,9,17,2,43.74563559,-79.21995173,Clear,Daylight,Non-Fatal Injury,None,0,0
2017,6,17,2,43.72159155,-79.41846094,Clear,Daylight,Non-Fatal Injury,Major,0,0
2017,6,17,2,43.72159155,-79.41846094,Clear,Daylight,Non-Fatal Injury,None,0,0
2017,8,17,1,43.73474838,-79.44639929,Clear,Daylight,Non-Fatal Injury,None,1,0
2017,8,17,1,43.73474838,-79.44639929,Clear,Daylight,Non-Fatal Injury,None,1,0
2017,8,17,1,43.73474838,-79.44639929,Clear,Daylight,Non-Fatal Injury,Major,1,0
2017,8,17,1,43.73474838,-79.44639929,Clear,Daylight,Non-Fatal Injury,Minimal,1,0
2012,6,17,1,43.65984538,-79.43539029,Clear,Daylight,Non-Fatal Injury,None,0,1
2017,8,17,1,43.73474838,-79.44639929,Clear,Daylight,Non-Fatal Injury,Minimal,1,0
2017,8,17,1,43.73474838,-79.44639929,Clear,Daylight,Non-Fatal Injury,Minor,1,0
2015,2,17,3,43.72040518,-79.25744257,Clear,"Daylight, artificial",Fatal,None,1,0
2015,2,17,3,43.72040518,-79.25744257,Clear,"Daylight, artificial",Fatal,Fatal,1,0
2008,1,17,0,43.73754538,-79.42059029,Clear,Dark,Fatal,None,1,0
2008,1,17,0,43.73754538,-79.42059029,Clear,Dark,Fatal,Fatal,1,0
2014,1,17,6,43.6975437,-79.25678644,Snow,"Dark, artificial",Non-Fatal Injury,Minor,0,0
2014,1,17,6,43.6975437,-79.25678644,Snow,"Dark, artificial",Non-Fatal Injury,Major,0,0
2014,11,17,6,43.74710806,-79.44929133,Rain,"Dark, artificial",Non-Fatal Injury,None,0,1
2014,11,17,6,43.74710806,-79.44929133,Rain,"Dark, artificial",Non-Fatal Injury,Major,0,1
2015,10,17,3,43.65413626,-79.48056422,Clear,Daylight,Non-Fatal Injury,None,1,0
2015,10,17,3,43.65413626,-79.48056422,Clear,Daylight,Non-Fatal Injury,Major,1,0
2016,7,17,4,43.69726141,-79.49898157,Clear,Daylight,Non-Fatal Injury,None,0,0
2016,7,17,4,43.69726141,-79.49898157,Clear,Daylight,Non-Fatal Injury,Major,0,0
2010,10,17,3,43.67404538,-79.36769029,Rain,Daylight,Non-Fatal Injury, ,0,0
2010,10,17,3,43.67404538,-79.36769029,Rain,Daylight,Non-Fatal Injury,Minimal,0,0
2010,10,17,3,43.67404538,-79.36769029,Rain,Daylight,Non-Fatal Injury, ,0,0
2010,10,17,3,43.67404538,-79.36769029,Rain,Daylight,Non-Fatal Injury,Major,0,0
2010,5,17,6,43.80274538,-79.26219029,Clear,Daylight,Non-Fatal Injury,Major,0,0
2010,9,17,5,43.69494589,-79.46278773,Clear,Daylight,Non-Fatal Injury, ,0,1
2010,9,17,5,43.69494589,-79.46278773,Clear,Daylight,Non-Fatal Injury,None,0,1
2010,9,17,5,43.69494589,-79.46278773,Clear,Daylight,Non-Fatal Injury,Major,0,1
2011,11,17,0,43.80024538,-79.19909029,Clear,"Dusk, artificial",Non-Fatal Injury,None,0,0
2011,11,17,0,43.80024538,-79.19909029,Clear,"Dusk, artificial",Non-Fatal Injury,Major,0,0
2011,11,17,0,43.80024538,-79.19909029,Clear,"Dusk, artificial",Non-Fatal Injury,None,0,0
2012,3,17,4,43.81714538,-79.26089029,Clear,Daylight,Non-Fatal Injury,None,1,0
2012,3,17,4,43.81714538,-79.26089029,Clear,Daylight,Non-Fatal Injury,Major,1,0
2013,10,17,2,43.6556973,-79.41140569,Clear,Daylight,Non-Fatal Injury,None,0,0
2013,10,17,2,43.6556973,-79.41140569,Clear,Daylight,Non-Fatal Injury,Major,0,0
2016,12,17,2,43.63972433,-79.38090906,Clear,Dark,Non-Fatal Injury,None,1,0
2016,12,17,2,43.63972433,-79.38090906,Clear,Dark,Non-Fatal Injury,Major,1,0
2007,4,17,2,43.73804538,-79.51899029,Clear,Daylight,Non-Fatal Injury,Minor,0,0
2007,4,17,2,43.73804538,-79.51899029,Clear,Daylight,Non-Fatal Injury,Minor,0,0
2007,4,17,2,43.73804538,-79.51899029,Clear,Daylight,Non-Fatal Injury,Minor,0,0
2007,4,17,2,43.73804538,-79.51899029,Clear,Daylight,Non-Fatal Injury,Major,0,0
2008,10,17,2,43.77784538,-79.50319029,Clear,Daylight,Non-Fatal Injury, ,0,0
2008,10,17,2,43.77784538,-79.50319029,Clear,Daylight,Non-Fatal Injury,None,0,0
2008,10,17,2,43.77784538,-79.50319029,Clear,Daylight,Non-Fatal Injury,Minimal,0,0
2008,10,17,2,43.77784538,-79.50319029,Clear,Daylight,Non-Fatal Injury,Major,0,0
2008,10,17,2,43.77784538,-79.50319029,Clear,Daylight,Non-Fatal Injury,Minor,0,0
2008,10,17,2,43.77784538,-79.50319029,Clear,Daylight,Non-Fatal Injury,Minimal,0,0
2010,4,17,4,43.69214538,-79.29709029,Clear,Daylight,Non-Fatal Injury,None,0,0
2010,4,17,4,43.69214538,-79.29709029,Clear,Daylight,Non-Fatal Injury,Major,0,0
